id,name,numericId,value,timestamp,quantity
396,Simulation Examples.Functions._System._DeviceId,0,4,05:45.3,192
397,Simulation Examples._Statistics._TxBytes,0,0,05:45.3,192
398,opc_ua_test._Statistics._SuccessfulReads,0,0,05:45.3,192
399,Simulation Examples._System._EnableDiagnostics,0,1,05:45.3,192
400,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:45.3,192
401,Simulation Examples.Functions._System._DeviceId,0,4,05:45.8,192
402,Simulation Examples._Statistics._TxBytes,0,0,05:45.8,192
403,opc_ua_test._Statistics._SuccessfulReads,0,0,05:45.8,192
404,Simulation Examples._System._EnableDiagnostics,0,1,05:45.8,192
405,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:45.8,192
406,Simulation Examples.Functions._System._DeviceId,0,4,05:46.3,192
407,Simulation Examples._Statistics._TxBytes,0,0,05:46.3,192
408,opc_ua_test._Statistics._SuccessfulReads,0,0,05:46.3,192
409,Simulation Examples._System._EnableDiagnostics,0,1,05:46.3,192
410,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:46.3,192
411,Simulation Examples.Functions._System._DeviceId,0,4,05:46.8,192
412,Simulation Examples._Statistics._TxBytes,0,0,05:46.8,192
413,opc_ua_test._Statistics._SuccessfulReads,0,0,05:46.8,192
414,Simulation Examples._System._EnableDiagnostics,0,1,05:46.8,192
415,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:46.8,192
416,Simulation Examples.Functions._System._DeviceId,0,4,05:47.3,192
417,Simulation Examples._Statistics._TxBytes,0,0,05:47.3,192
418,opc_ua_test._Statistics._SuccessfulReads,0,0,05:47.3,192
419,Simulation Examples._System._EnableDiagnostics,0,1,05:47.3,192
420,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:47.3,192
421,Simulation Examples.Functions._System._DeviceId,0,4,05:47.8,192
422,Simulation Examples._Statistics._TxBytes,0,0,05:47.8,192
423,opc_ua_test._Statistics._SuccessfulReads,0,0,05:47.8,192
424,Simulation Examples._System._EnableDiagnostics,0,1,05:47.8,192
425,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:47.8,192
426,Simulation Examples.Functions._System._DeviceId,0,4,05:48.3,192
427,Simulation Examples._Statistics._TxBytes,0,0,05:48.3,192
428,opc_ua_test._Statistics._SuccessfulReads,0,0,05:48.3,192
429,Simulation Examples._System._EnableDiagnostics,0,1,05:48.3,192
430,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:48.3,192
431,Simulation Examples.Functions._System._DeviceId,0,4,05:48.8,192
432,Simulation Examples._Statistics._TxBytes,0,0,05:48.8,192
433,opc_ua_test._Statistics._SuccessfulReads,0,0,05:48.8,192
434,Simulation Examples._System._EnableDiagnostics,0,1,05:48.8,192
435,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:48.8,192
436,Simulation Examples.Functions._System._DeviceId,0,4,05:49.3,192
437,Simulation Examples._Statistics._TxBytes,0,0,05:49.3,192
438,opc_ua_test._Statistics._SuccessfulReads,0,0,05:49.3,192
439,Simulation Examples._System._EnableDiagnostics,0,1,05:49.3,192
440,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:49.3,192
441,Simulation Examples.Functions._System._DeviceId,0,4,05:49.8,192
442,Simulation Examples._Statistics._TxBytes,0,0,05:49.8,192
443,opc_ua_test._Statistics._SuccessfulReads,0,0,05:49.8,192
444,Simulation Examples._System._EnableDiagnostics,0,1,05:49.8,192
445,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:49.8,192
446,Simulation Examples.Functions._System._DeviceId,0,4,05:50.3,192
447,Simulation Examples._Statistics._TxBytes,0,0,05:50.3,192
448,opc_ua_test._Statistics._SuccessfulReads,0,0,05:50.3,192
449,Simulation Examples._System._EnableDiagnostics,0,1,05:50.3,192
450,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:50.3,192
451,Simulation Examples.Functions._System._DeviceId,0,4,05:50.8,192
452,Simulation Examples._Statistics._TxBytes,0,0,05:50.8,192
453,opc_ua_test._Statistics._SuccessfulReads,0,0,05:50.8,192
454,Simulation Examples._System._EnableDiagnostics,0,1,05:50.8,192
455,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:50.8,192
456,Simulation Examples.Functions._System._DeviceId,0,4,05:51.3,192
457,Simulation Examples._Statistics._TxBytes,0,0,05:51.3,192
458,opc_ua_test._Statistics._SuccessfulReads,0,0,05:51.3,192
459,Simulation Examples._System._EnableDiagnostics,0,1,05:51.3,192
460,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:51.3,192
461,Simulation Examples.Functions._System._DeviceId,0,4,05:51.8,192
462,Simulation Examples._Statistics._TxBytes,0,0,05:51.8,192
463,opc_ua_test._Statistics._SuccessfulReads,0,0,05:51.8,192
464,Simulation Examples._System._EnableDiagnostics,0,1,05:51.8,192
465,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:51.8,192
466,Simulation Examples.Functions._System._DeviceId,0,4,05:52.4,192
467,Simulation Examples._Statistics._TxBytes,0,0,05:52.4,192
468,opc_ua_test._Statistics._SuccessfulReads,0,0,05:52.4,192
469,Simulation Examples._System._EnableDiagnostics,0,1,05:52.4,192
470,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:52.4,192
471,Simulation Examples.Functions._System._DeviceId,0,4,05:52.9,192
472,Simulation Examples._Statistics._TxBytes,0,0,05:52.9,192
473,opc_ua_test._Statistics._SuccessfulReads,0,0,05:52.9,192
474,Simulation Examples._System._EnableDiagnostics,0,1,05:52.9,192
475,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:52.9,192
476,Simulation Examples.Functions._System._DeviceId,0,4,05:53.4,192
477,Simulation Examples._Statistics._TxBytes,0,0,05:53.4,192
478,opc_ua_test._Statistics._SuccessfulReads,0,0,05:53.4,192
479,Simulation Examples._System._EnableDiagnostics,0,1,05:53.4,192
480,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:53.4,192
481,Simulation Examples.Functions._System._DeviceId,0,4,05:53.9,192
482,Simulation Examples._Statistics._TxBytes,0,0,05:53.9,192
483,opc_ua_test._Statistics._SuccessfulReads,0,0,05:53.9,192
484,Simulation Examples._System._EnableDiagnostics,0,1,05:53.9,192
485,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:53.9,192
486,Simulation Examples.Functions._System._DeviceId,0,4,05:54.4,192
487,Simulation Examples._Statistics._TxBytes,0,0,05:54.4,192
488,opc_ua_test._Statistics._SuccessfulReads,0,0,05:54.4,192
489,Simulation Examples._System._EnableDiagnostics,0,1,05:54.4,192
490,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:54.4,192
491,Simulation Examples.Functions._System._DeviceId,0,4,05:54.9,192
492,Simulation Examples._Statistics._TxBytes,0,0,05:54.9,192
493,opc_ua_test._Statistics._SuccessfulReads,0,0,05:54.9,192
494,Simulation Examples._System._EnableDiagnostics,0,1,05:54.9,192
495,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:54.9,192
496,Simulation Examples.Functions._System._DeviceId,0,4,05:55.4,192
497,Simulation Examples._Statistics._TxBytes,0,0,05:55.4,192
498,opc_ua_test._Statistics._SuccessfulReads,0,0,05:55.4,192
499,Simulation Examples._System._EnableDiagnostics,0,1,05:55.4,192
500,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:55.4,192
501,Simulation Examples.Functions._System._DeviceId,0,4,05:55.9,192
502,Simulation Examples._Statistics._TxBytes,0,0,05:55.9,192
503,opc_ua_test._Statistics._SuccessfulReads,0,0,05:55.9,192
504,Simulation Examples._System._EnableDiagnostics,0,1,05:55.9,192
505,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:55.9,192
506,Simulation Examples.Functions._System._DeviceId,0,4,05:56.4,192
507,Simulation Examples._Statistics._TxBytes,0,0,05:56.4,192
508,opc_ua_test._Statistics._SuccessfulReads,0,0,05:56.4,192
509,Simulation Examples._System._EnableDiagnostics,0,1,05:56.4,192
510,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:56.4,192
511,Simulation Examples.Functions._System._DeviceId,0,4,05:56.9,192
512,Simulation Examples._Statistics._TxBytes,0,0,05:56.9,192
513,opc_ua_test._Statistics._SuccessfulReads,0,0,05:56.9,192
514,Simulation Examples._System._EnableDiagnostics,0,1,05:56.9,192
515,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:56.9,192
516,Simulation Examples.Functions._System._DeviceId,0,4,05:57.4,192
517,Simulation Examples._Statistics._TxBytes,0,0,05:57.4,192
518,opc_ua_test._Statistics._SuccessfulReads,0,0,05:57.4,192
519,Simulation Examples._System._EnableDiagnostics,0,1,05:57.4,192
520,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:57.4,192
521,Simulation Examples.Functions._System._DeviceId,0,4,05:57.9,192
522,Simulation Examples._Statistics._TxBytes,0,0,05:57.9,192
523,opc_ua_test._Statistics._SuccessfulReads,0,0,05:57.9,192
524,Simulation Examples._System._EnableDiagnostics,0,1,05:57.9,192
525,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:57.9,192
526,Simulation Examples.Functions._System._DeviceId,0,4,05:58.4,192
527,Simulation Examples._Statistics._TxBytes,0,0,05:58.4,192
528,opc_ua_test._Statistics._SuccessfulReads,0,0,05:58.4,192
529,Simulation Examples._System._EnableDiagnostics,0,1,05:58.4,192
530,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:58.4,192
531,Simulation Examples.Functions._System._DeviceId,0,4,05:58.9,192
532,Simulation Examples._Statistics._TxBytes,0,0,05:58.9,192
533,opc_ua_test._Statistics._SuccessfulReads,0,0,05:58.9,192
534,Simulation Examples._System._EnableDiagnostics,0,1,05:58.9,192
535,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:58.9,192
536,Simulation Examples.Functions._System._DeviceId,0,4,05:59.4,192
537,Simulation Examples._Statistics._TxBytes,0,0,05:59.4,192
538,opc_ua_test._Statistics._SuccessfulReads,0,0,05:59.4,192
539,Simulation Examples._System._EnableDiagnostics,0,1,05:59.4,192
540,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:59.4,192
541,Simulation Examples.Functions._System._DeviceId,0,4,05:59.9,192
542,Simulation Examples._Statistics._TxBytes,0,0,05:59.9,192
543,opc_ua_test._Statistics._SuccessfulReads,0,0,05:59.9,192
544,Simulation Examples._System._EnableDiagnostics,0,1,05:59.9,192
545,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,05:59.9,192
546,Simulation Examples.Functions._System._DeviceId,0,4,06:00.4,192
547,Simulation Examples._Statistics._TxBytes,0,0,06:00.4,192
548,opc_ua_test._Statistics._SuccessfulReads,0,0,06:00.4,192
549,Simulation Examples._System._EnableDiagnostics,0,1,06:00.4,192
550,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:00.4,192
551,Simulation Examples.Functions._System._DeviceId,0,4,06:00.9,192
552,Simulation Examples._Statistics._TxBytes,0,0,06:00.9,192
553,opc_ua_test._Statistics._SuccessfulReads,0,0,06:00.9,192
554,Simulation Examples._System._EnableDiagnostics,0,1,06:00.9,192
555,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:00.9,192
556,Simulation Examples.Functions._System._DeviceId,0,4,06:01.5,192
557,Simulation Examples._Statistics._TxBytes,0,0,06:01.5,192
558,opc_ua_test._Statistics._SuccessfulReads,0,0,06:01.5,192
559,Simulation Examples._System._EnableDiagnostics,0,1,06:01.5,192
560,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:01.5,192
561,Simulation Examples.Functions._System._DeviceId,0,4,06:02.0,192
562,Simulation Examples._Statistics._TxBytes,0,0,06:02.0,192
563,opc_ua_test._Statistics._SuccessfulReads,0,0,06:02.0,192
564,Simulation Examples._System._EnableDiagnostics,0,1,06:02.0,192
565,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:02.0,192
566,Simulation Examples.Functions._System._DeviceId,0,4,06:02.5,192
567,Simulation Examples._Statistics._TxBytes,0,0,06:02.5,192
568,opc_ua_test._Statistics._SuccessfulReads,0,0,06:02.5,192
569,Simulation Examples._System._EnableDiagnostics,0,1,06:02.5,192
570,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:02.5,192
571,Simulation Examples.Functions._System._DeviceId,0,4,06:03.0,192
572,Simulation Examples._Statistics._TxBytes,0,0,06:03.0,192
573,opc_ua_test._Statistics._SuccessfulReads,0,0,06:03.0,192
574,Simulation Examples._System._EnableDiagnostics,0,1,06:03.0,192
575,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:03.0,192
576,Simulation Examples.Functions._System._DeviceId,0,4,06:03.5,192
577,Simulation Examples._Statistics._TxBytes,0,0,06:03.5,192
578,opc_ua_test._Statistics._SuccessfulReads,0,0,06:03.5,192
579,Simulation Examples._System._EnableDiagnostics,0,1,06:03.5,192
580,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:03.5,192
581,Simulation Examples.Functions._System._DeviceId,0,4,06:04.0,192
582,Simulation Examples._Statistics._TxBytes,0,0,06:04.0,192
583,opc_ua_test._Statistics._SuccessfulReads,0,0,06:04.0,192
584,Simulation Examples._System._EnableDiagnostics,0,1,06:04.0,192
585,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:04.0,192
586,Simulation Examples.Functions._System._DeviceId,0,4,06:04.5,192
587,Simulation Examples._Statistics._TxBytes,0,0,06:04.5,192
588,opc_ua_test._Statistics._SuccessfulReads,0,0,06:04.5,192
589,Simulation Examples._System._EnableDiagnostics,0,1,06:04.5,192
590,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:04.5,192
591,Simulation Examples.Functions._System._DeviceId,0,4,06:05.0,192
592,Simulation Examples._Statistics._TxBytes,0,0,06:05.0,192
593,opc_ua_test._Statistics._SuccessfulReads,0,0,06:05.0,192
594,Simulation Examples._System._EnableDiagnostics,0,1,06:05.0,192
595,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:05.0,192
596,Simulation Examples.Functions._System._DeviceId,0,4,06:05.5,192
597,Simulation Examples._Statistics._TxBytes,0,0,06:05.5,192
598,opc_ua_test._Statistics._SuccessfulReads,0,0,06:05.5,192
599,Simulation Examples._System._EnableDiagnostics,0,1,06:05.5,192
600,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:05.5,192
601,Simulation Examples.Functions._System._DeviceId,0,4,06:06.0,192
602,Simulation Examples._Statistics._TxBytes,0,0,06:06.0,192
603,opc_ua_test._Statistics._SuccessfulReads,0,0,06:06.0,192
604,Simulation Examples._System._EnableDiagnostics,0,1,06:06.0,192
605,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:06.0,192
606,Simulation Examples.Functions._System._DeviceId,0,4,06:06.5,192
607,Simulation Examples._Statistics._TxBytes,0,0,06:06.5,192
608,opc_ua_test._Statistics._SuccessfulReads,0,0,06:06.5,192
609,Simulation Examples._System._EnableDiagnostics,0,1,06:06.5,192
610,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:06.5,192
611,Simulation Examples.Functions._System._DeviceId,0,4,06:07.0,192
612,Simulation Examples._Statistics._TxBytes,0,0,06:07.0,192
613,opc_ua_test._Statistics._SuccessfulReads,0,0,06:07.0,192
614,Simulation Examples._System._EnableDiagnostics,0,1,06:07.0,192
615,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:07.0,192
616,Simulation Examples.Functions._System._DeviceId,0,4,06:07.5,192
617,Simulation Examples._Statistics._TxBytes,0,0,06:07.5,192
618,opc_ua_test._Statistics._SuccessfulReads,0,0,06:07.5,192
619,Simulation Examples._System._EnableDiagnostics,0,1,06:07.5,192
620,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:07.5,192
621,Simulation Examples.Functions._System._DeviceId,0,4,06:08.0,192
622,Simulation Examples._Statistics._TxBytes,0,0,06:08.0,192
623,opc_ua_test._Statistics._SuccessfulReads,0,0,06:08.0,192
624,Simulation Examples._System._EnableDiagnostics,0,1,06:08.0,192
625,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:08.0,192
626,Simulation Examples.Functions._System._DeviceId,0,4,06:08.5,192
627,Simulation Examples._Statistics._TxBytes,0,0,06:08.5,192
628,opc_ua_test._Statistics._SuccessfulReads,0,0,06:08.5,192
629,Simulation Examples._System._EnableDiagnostics,0,1,06:08.5,192
630,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:08.5,192
631,Simulation Examples.Functions._System._DeviceId,0,4,06:09.1,192
632,Simulation Examples._Statistics._TxBytes,0,0,06:09.1,192
633,opc_ua_test._Statistics._SuccessfulReads,0,0,06:09.1,192
634,Simulation Examples._System._EnableDiagnostics,0,1,06:09.1,192
635,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:09.1,192
636,Simulation Examples.Functions._System._DeviceId,0,4,06:09.6,192
637,Simulation Examples._Statistics._TxBytes,0,0,06:09.6,192
638,opc_ua_test._Statistics._SuccessfulReads,0,0,06:09.6,192
639,Simulation Examples._System._EnableDiagnostics,0,1,06:09.6,192
640,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:09.6,192
641,Simulation Examples.Functions._System._DeviceId,0,4,06:10.1,192
642,Simulation Examples._Statistics._TxBytes,0,0,06:10.1,192
643,opc_ua_test._Statistics._SuccessfulReads,0,0,06:10.1,192
644,Simulation Examples._System._EnableDiagnostics,0,1,06:10.1,192
645,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:10.1,192
646,Simulation Examples.Functions._System._DeviceId,0,4,06:10.6,192
647,Simulation Examples._Statistics._TxBytes,0,0,06:10.6,192
648,opc_ua_test._Statistics._SuccessfulReads,0,0,06:10.6,192
649,Simulation Examples._System._EnableDiagnostics,0,1,06:10.6,192
650,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:10.6,192
651,Simulation Examples.Functions._System._DeviceId,0,4,06:11.1,192
652,Simulation Examples._Statistics._TxBytes,0,0,06:11.1,192
653,opc_ua_test._Statistics._SuccessfulReads,0,0,06:11.1,192
654,Simulation Examples._System._EnableDiagnostics,0,1,06:11.1,192
655,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:11.1,192
656,Simulation Examples.Functions._System._DeviceId,0,4,06:11.6,192
657,Simulation Examples._Statistics._TxBytes,0,0,06:11.6,192
658,opc_ua_test._Statistics._SuccessfulReads,0,0,06:11.6,192
659,Simulation Examples._System._EnableDiagnostics,0,1,06:11.6,192
660,Simulation Examples._System._FloatHandlingType,0,Replaced with zero,06:11.6,192
661,Simulation Examples.Functions._System._DeviceId,0,4,06:12.1,192
